"Var1","Var2","CSEdistance","lat1","long1","lat2","long2","Pop1_cluster","Pop2_cluster","geo_km"
"73-IGG","83-ND",0.409304130439745,0.7312,33.5861,-0.2055,34.5095,"Southern","Southern",146.419517397819
"66-BY","83-ND",0.354875782919819,0.0675,33.2684,-0.2055,34.5095,"Southern","Southern",141.461323413693
"81-BUD","83-ND",0.45567854899743,0.1312,33.9845,-0.2055,34.5095,"Southern","Southern",69.4290107107439
"82-BON","83-ND",0.495053609335855,-0.0466,34.1502,-0.2055,34.5095,"Southern","Southern",43.7338270330238
"59-EB","83-ND",0.513816675584319,0.0823,32.4852,-0.2055,34.5095,"Southern","Southern",227.609733158841
"60-NA","83-ND",0.510398253554991,0.0703,32.5085,-0.2055,34.5095,"Southern","Southern",224.855819056028
"56-MA","83-ND",0.5281232710482,-0.3564,31.9852,-0.2055,34.5095,"Southern","Southern",281.501975695527
"71-BD","83-ND",0.406929949033406,0.5208,33.1209,-0.2055,34.5095,"Southern","Southern",174.444469946983
"51-MF","83-ND",0.544550086713067,2.272,31.6362,-0.2055,34.5095,"Southern","Southern",422.279402163108
"65-BZ","83-ND",0.409948061990202,0.1716,33.1883,-0.2055,34.5095,"Southern","Southern",152.948580815561
"61-KO","83-ND",0.474026495480612,-0.0911,32.6879,-0.2055,34.5095,"Southern","Southern",203.178369039198
"68-LI","83-ND",0.400672672761492,0.3168,33.3532,-0.2055,34.5095,"Southern","Southern",141.240547658548
"78-OK","84-MAN",0.435412620639934,0.5194,34.119,-0.3553,34.2513,"Southern","Southern",98.4786227910824
"64-KL","84-MAN",0.448722839847979,0.1667,32.7667,-0.3553,34.2513,"Southern","Southern",175.18235983816
"54-MS","84-MAN",0.647769913768277,1.6303,31.691,-0.3553,34.2513,"Southern","Southern",360.652397377013
"81-BUD","84-MAN",0.411478009374143,0.1312,33.9845,-0.3553,34.2513,"Southern","Southern",61.7661478818748
"51-MF","84-MAN",0.57149496672307,2.272,31.6362,-0.3553,34.2513,"Southern","Southern",412.608674146711
"60-NA","84-MAN",0.51001535600252,0.0703,32.5085,-0.3553,34.2513,"Southern","Southern",199.707738724012
"61-KO","84-MAN",0.502348244439074,-0.0911,32.6879,-0.3553,34.2513,"Southern","Southern",176.503003792945
"59-EB","84-MAN",0.505319596978572,0.0823,32.4852,-0.3553,34.2513,"Southern","Southern",202.545503093708
"62-NS","84-MAN",0.510317326253104,-0.0956,32.6296,-0.3553,34.2513,"Southern","Southern",182.825438050416
"65-BZ","84-MAN",0.448975180790766,0.1716,33.1883,-0.3553,34.2513,"Southern","Southern",132.071169513796
"57-KG","84-MAN",0.558464573497526,-0.2267,32.1083,-0.3553,34.2513,"Southern","Southern",238.983698508562
"63-DB","84-MAN",0.484303970391872,0.0127,32.7659,-0.3553,34.2513,"Southern","Southern",170.351917110949
"76-TB","84-MAN",0.488578515938661,0.5916,34.0586,-0.3553,34.2513,"Southern","Southern",107.568957482338
"79-BU","84-MAN",0.40377691274735,0.2434,33.9932,-0.3553,34.2513,"Southern","Southern",72.5762640453834
"82-BON","84-MAN",0.431833458913333,-0.0466,34.1502,-0.3553,34.2513,"Southern","Southern",36.1602907008937
"68-LI","84-MAN",0.448034118826949,0.3168,33.3532,-0.3553,34.2513,"Southern","Southern",124.871131247831
"56-MA","84-MAN",0.550802600753905,-0.3564,31.9852,-0.3553,34.2513,"Southern","Southern",252.256261892011
"83-ND","84-MAN",0.439069182232394,-0.2055,34.5095,-0.3553,34.2513,"Southern","Southern",33.2295011057916
"73-IGG","84-MAN",0.459301289960327,0.7312,33.5861,-0.3553,34.2513,"Southern","Southern",141.815756527136
"52-KR","84-MAN",0.560038759031954,2.2427,32.2397,-0.3553,34.2513,"Southern","Southern",365.737422282555
"72-JN","84-MAN",0.466505547400258,1.3367,32.7247,-0.3553,34.2513,"Southern","Southern",253.677341631293
"74-NAM","84-MAN",0.480935086851515,0.845,33.7406,-0.3553,34.2513,"Southern","Southern",145.20774318068
"66-BY","84-MAN",0.425912572977485,0.0675,33.2684,-0.3553,34.2513,"Southern","Southern",119.10882617833
"58-SS","84-MAN",0.547919636920045,-0.5022,32.1691,-0.3553,34.2513,"Southern","Southern",232.35903934695
"55-KAF","84-MAN",0.609770948699552,1.54172,32.04207,-0.3553,34.2513,"Southern","Southern",324.136913051676
"71-BD","84-MAN",0.450009966560004,0.5208,33.1209,-0.3553,34.2513,"Southern","Southern",159.203522464059
"69-BV","84-MAN",0.44144945938957,0.4742,33.3824,-0.3553,34.2513,"Southern","Southern",133.724479617667
"55-KAF","84-MAN",0.609770948699552,1.5422,32.0406,-0.3553,34.2513,"Southern","Southern",324.295851832799
"70-MGG","84-MAN",0.445532898505463,0.4222,33.4559,-0.3553,34.2513,"Southern","Southern",123.817977212855
"55-KAF","85-KSS",0.598688551859514,1.5422,32.0406,-0.4764,33.9627,"Southern","Southern",310.270257697801
"78-OK","85-KSS",0.440253945272066,0.5194,34.119,-0.4764,33.9627,"Southern","Southern",112.209092085357
"51-MF","85-KSS",0.556516172853845,2.272,31.6362,-0.4764,33.9627,"Southern","Southern",400.811037164375
"54-MS","85-KSS",0.64042039574661,1.6303,31.691,-0.4764,33.9627,"Southern","Southern",344.86952334765
"69-BV","85-KSS",0.455863259835942,0.4742,33.3824,-0.4764,33.9627,"Southern","Southern",123.979167428409
"73-IGG","85-KSS",0.470596090123946,0.7312,33.5861,-0.4764,33.9627,"Southern","Southern",140.814508008968
"71-BD","85-KSS",0.459631428113098,0.5208,33.1209,-0.4764,33.9627,"Southern","Southern",145.271597930744
"62-NS","85-KSS",0.514039091788723,-0.0956,32.6296,-0.4764,33.9627,"Southern","Southern",154.333681910486
"70-MGG","85-KSS",0.466454862022845,0.4222,33.4559,-0.4764,33.9627,"Southern","Southern",114.84389404194
"58-SS","85-KSS",0.552363752245201,-0.5022,32.1691,-0.4764,33.9627,"Southern","Southern",199.676011872571
"66-BY","85-KSS",0.433808996106535,0.0675,33.2684,-0.4764,33.9627,"Southern","Southern",98.1803794154919
"57-KG","85-KSS",0.557384393353157,-0.2267,32.1083,-0.4764,33.9627,"Southern","Southern",208.289879204308
"61-KO","85-KSS",0.506075946939065,-0.0911,32.6879,-0.4764,33.9627,"Southern","Southern",148.248356151321
"63-DB","85-KSS",0.478032620088838,0.0127,32.7659,-0.4764,33.9627,"Southern","Southern",143.92180486844
"64-KL","85-KSS",0.44176827329506,0.1667,32.7667,-0.4764,33.9627,"Southern","Southern",151.163840812602
"60-NA","85-KSS",0.492850822423997,0.0703,32.5085,-0.4764,33.9627,"Southern","Southern",172.941051368629
"81-BUD","85-KSS",0.428882779099449,0.1312,33.9845,-0.4764,33.9627,"Southern","Southern",67.6812425903007
"56-MA","85-KSS",0.559675394474619,-0.3564,31.9852,-0.4764,33.9627,"Southern","Southern",220.533387013801
"83-ND","85-KSS",0.432214569962402,-0.2055,34.5095,-0.4764,33.9627,"Southern","Southern",67.9291477287811
"65-BZ","85-KSS",0.455309381000055,0.1716,33.1883,-0.4764,33.9627,"Southern","Southern",112.404506475934
"82-BON","85-KSS",0.452538379718146,-0.0466,34.1502,-0.4764,33.9627,"Southern","Southern",52.1996301437767
"76-TB","85-KSS",0.482052632555583,0.5916,34.0586,-0.4764,33.9627,"Southern","Southern",119.367539315743
"59-EB","85-KSS",0.485062987689914,0.0823,32.4852,-0.4764,33.9627,"Southern","Southern",175.8393042879
"84-MAN","85-KSS",0.364511012263868,-0.3553,34.2513,-0.4764,33.9627,"Southern","Southern",34.8397554010099
"72-JN","85-KSS",0.462891758772347,1.3367,32.7247,-0.4764,33.9627,"Southern","Southern",244.390306827254
"68-LI","85-KSS",0.464050411706291,0.3168,33.3532,-0.4764,33.9627,"Southern","Southern",111.355654633981
"52-KR","85-KSS",0.545933955509019,2.2427,32.2397,-0.4764,33.9627,"Southern","Southern",358.32032247992
"79-BU","85-KSS",0.426529209634786,0.2434,33.9932,-0.4764,33.9627,"Southern","Southern",80.1996691168272
"74-NAM","85-KSS",0.47210377320396,0.845,33.7406,-0.4764,33.9627,"Southern","Southern",149.160793370847
"55-KAF","85-KSS",0.598688551859514,1.54172,32.04207,-0.4764,33.9627,"Southern","Southern",310.11875233967
"54-MS","86-SUB",0.681796125059908,1.6303,31.691,-0.593,34.0919,"Southern","Southern",364.240841543
"64-KL","86-SUB",0.489819346319172,0.1667,32.7667,-0.593,34.0919,"Southern","Southern",170.04026145334
"57-KG","86-SUB",0.600099668537948,-0.2267,32.1083,-0.593,34.0919,"Southern","Southern",224.540819922796
"59-EB","86-SUB",0.510863560995998,0.0823,32.4852,-0.593,34.0919,"Southern","Southern",194.010226653216
"84-MAN","86-SUB",0.392277163880135,-0.3553,34.2513,-0.593,34.0919,"Southern","Southern",31.8591391391557
"82-BON","86-SUB",0.477005563720074,-0.0466,34.1502,-0.593,34.0919,"Southern","Southern",61.1702089224537
"76-TB","86-SUB",0.514017286270088,0.5916,34.0586,-0.593,34.0919,"Southern","Southern",131.921159076519
"83-ND","86-SUB",0.49656959482604,-0.2055,34.5095,-0.593,34.0919,"Southern","Southern",63.4166414188171
"72-JN","86-SUB",0.492244304665041,1.3367,32.7247,-0.593,34.0919,"Southern","Southern",263.258768830177
"71-BD","86-SUB",0.489845938786744,0.5208,33.1209,-0.593,34.0919,"Southern","Southern",164.487925190979
"51-MF","86-SUB",0.594865807692814,2.272,31.6362,-0.593,34.0919,"Southern","Southern",420.017387144595
"81-BUD","86-SUB",0.477845619798014,0.1312,33.9845,-0.593,34.0919,"Southern","Southern",81.4992533257772
"63-DB","86-SUB",0.505601565707434,0.0127,32.7659,-0.593,34.0919,"Southern","Southern",162.277971602225
"69-BV","86-SUB",0.479523528777647,0.4742,33.3824,-0.593,34.0919,"Southern","Southern",142.658044600288
"73-IGG","86-SUB",0.507920398342824,0.7312,33.5861,-0.593,34.0919,"Southern","Southern",157.796213387182
"66-BY","86-SUB",0.47386454455433,0.0675,33.2684,-0.593,34.0919,"Southern","Southern",117.51409383711
"68-LI","86-SUB",0.497280864615694,0.3168,33.3532,-0.593,34.0919,"Southern","Southern",130.45766149154
"60-NA","86-SUB",0.511204389219641,0.0703,32.5085,-0.593,34.0919,"Southern","Southern",191.101631278733
"55-KAF","86-SUB",0.641869614223672,1.54172,32.04207,-0.593,34.0919,"Southern","Southern",329.439088460019
"56-MA","86-SUB",0.598482172353286,-0.3564,31.9852,-0.593,34.0919,"Southern","Southern",235.982971033129
"78-OK","86-SUB",0.489193681329263,0.5194,34.119,-0.593,34.0919,"Southern","Southern",123.868541678737
"85-KSS","86-SUB",0.370283202405158,-0.4764,33.9627,-0.593,34.0919,"Southern","Southern",19.3730268014544
"74-NAM","86-SUB",0.509768010468626,0.845,33.7406,-0.593,34.0919,"Southern","Southern",164.784757939692
"62-NS","86-SUB",0.523763890845058,-0.0956,32.6296,-0.593,34.0919,"Southern","Southern",171.938616753894
"70-MGG","86-SUB",0.494279384134142,0.4222,33.4559,-0.593,34.0919,"Southern","Southern",133.356640873473
"79-BU","86-SUB",0.474429584097332,0.2434,33.9932,-0.593,34.0919,"Southern","Southern",93.753641693998
"52-KR","86-SUB",0.582373494914644,2.2427,32.2397,-0.593,34.0919,"Southern","Southern",377.017072482834
"65-BZ","86-SUB",0.48093128959602,0.1716,33.1883,-0.593,34.0919,"Southern","Southern",131.765931572957
"61-KO","86-SUB",0.533586654977873,-0.0911,32.6879,-0.593,34.0919,"Southern","Southern",165.975708807646
"58-SS","86-SUB",0.5937369924801,-0.5022,32.1691,-0.593,34.0919,"Southern","Southern",214.27385528979
"55-KAF","86-SUB",0.641869614223672,1.5422,32.0406,-0.593,34.0919,"Southern","Southern",329.590956304832
"86-SUB","87-KAR",0.365938001791982,-0.593,34.0919,-0.804,34.1088,"Southern","Southern",23.5636220025841
"84-MAN","87-KAR",0.402303502852963,-0.3553,34.2513,-0.804,34.1088,"Southern","Southern",52.4072203657328
"85-KSS","87-KAR",0.36759196422991,-0.4764,33.9627,-0.804,34.1088,"Southern","Southern",39.9300774369338
"60-NA","87-KAR",0.476572648081115,0.0703,32.5085,-0.804,34.1088,"Southern","Southern",202.992728730159
"83-ND","87-KAR",0.476149265493113,-0.2055,34.5095,-0.804,34.1088,"Southern","Southern",80.1769943813189
"52-KR","87-KAR",0.57968700506315,2.2427,32.2397,-0.804,34.1088,"Southern","Southern",397.872453328351
"61-KO","87-KAR",0.496091202406542,-0.0911,32.6879,-0.804,34.1088,"Southern","Southern",176.960669146373
"81-BUD","87-KAR",0.447323900478667,0.1312,33.9845,-0.804,34.1088,"Southern","Southern",105.021468106295
"62-NS","87-KAR",0.501232521453939,-0.0956,32.6296,-0.804,34.1088,"Southern","Southern",182.567374690772
"59-EB","87-KAR",0.485144495872066,0.0823,32.4852,-0.804,34.1088,"Southern","Southern",205.909390089143
"55-KAF","87-KAR",0.638063895217477,1.5422,32.0406,-0.804,34.1088,"Southern","Southern",348.153026459009
"73-IGG","87-KAR",0.478551252449489,0.7312,33.5861,-0.804,34.1088,"Southern","Southern",180.531176479441
"71-BD","87-KAR",0.465718580799489,0.5208,33.1209,-0.804,34.1088,"Southern","Southern",183.963399160558
"63-DB","87-KAR",0.468096152050336,0.0127,32.7659,-0.804,34.1088,"Southern","Southern",174.961618413966
"56-MA","87-KAR",0.566107226318153,-0.3564,31.9852,-0.804,34.1088,"Southern","Southern",241.579641052223
"69-BV","87-KAR",0.464476860312756,0.4742,33.3824,-0.804,34.1088,"Southern","Southern",163.65956451179
"51-MF","87-KAR",0.596928173976167,2.272,31.6362,-0.804,34.1088,"Southern","Southern",439.296870754064
"58-SS","87-KAR",0.550657259288362,-0.5022,32.1691,-0.804,34.1088,"Southern","Southern",218.510313966538
"82-BON","87-KAR",0.466453872959281,-0.0466,34.1502,-0.804,34.1088,"Southern","Southern",84.439234967432
"79-BU","87-KAR",0.4470465080022,0.2434,33.9932,-0.804,34.1088,"Southern","Southern",117.30398913755
"76-TB","87-KAR",0.491660554820465,0.5916,34.0586,-0.804,34.1088,"Southern","Southern",155.457948556148
"72-JN","87-KAR",0.478569046437242,1.3367,32.7247,-0.804,34.1088,"Southern","Southern",283.767881320081
"54-MS","87-KAR",0.663164251566218,1.6303,31.691,-0.804,34.1088,"Southern","Southern",381.914928458942
"74-NAM","87-KAR",0.483172882403628,0.845,33.7406,-0.804,34.1088,"Southern","Southern",188.085896048228
"68-LI","87-KAR",0.474037725640473,0.3168,33.3532,-0.804,34.1088,"Southern","Southern",150.470662058811
"64-KL","87-KAR",0.449190828562902,0.1667,32.7667,-0.804,34.1088,"Southern","Southern",184.380569820865
"66-BY","87-KAR",0.454030623508218,0.0675,33.2684,-0.804,34.1088,"Southern","Southern",134.772076721868
"78-OK","87-KAR",0.455103314469635,0.5194,34.119,-0.804,34.1088,"Southern","Southern",147.324589558424
"65-BZ","87-KAR",0.466519513588691,0.1716,33.1883,-0.804,34.1088,"Southern","Southern",149.312154100289
"57-KG","87-KAR",0.564381089100552,-0.2267,32.1083,-0.804,34.1088,"Southern","Southern",231.772362983272
"55-KAF","87-KAR",0.638063895217477,1.54172,32.04207,-0.804,34.1088,"Southern","Southern",348.00476715009
"70-MGG","87-KAR",0.473929335929432,0.4222,33.4559,-0.804,34.1088,"Southern","Southern",154.642921397375
