SampleID	SiteCode	Village	A03b	B05	C7b	CAG29	GpCAG133	D05	D101	Gmm8	GpB20b	GpC10	Pgp28	Watershed	Year	Sex	TrapNo	SiteInfectionRate	CollectionDate	TrapLat	TrapLong	VegType	YearSeason	SiteCode_YearSeason	StructureOrder	GenePopIndOrder	SiteLat	SiteLong	Cluster	SiteMajCluster
KAF_16_619	55-KAF	Kafu	144144	207209	133142	157157	0	97106	167173	126130	115125	161161	109129	Kafu River	2016	F	46		1/2/16	1.54156	32.04438	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1467	1.54172	32.04207	west	west
KAF_16_624	55-KAF	Kafu	144144	207207	133133	157166	0	97106	173173	130130	115139	161167	123127	Kafu River	2016	M	46		1/2/16	1.54156	32.04438	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1468	1.54172	32.04207	west	west
KAF_16_630	55-KAF	Kafu	130144	207209	133142	157166	0	97106	173173	122126	115125	161167	119125	Kafu River	2016	F	45		1/2/16	1.54175	32.0444	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1469	1.54172	32.04207	west	west
KAF_16_632	55-KAF	Kafu	144144	207207	133145	157163	0	97106	173173	130130	115139	161161	109109	Kafu River	2016	F	45		1/2/16	1.54175	32.0444	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1470	1.54172	32.04207	west	west
KAF_16_634	55-KAF	Kafu	140144	209209	133142	157157	0	97106	167173	126126	115115	161161	109127	Kafu River	2016	M	45		1/2/16	1.54175	32.0444	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1471	1.54172	32.04207	west	west
KAF_16_638	55-KAF	Kafu	140142	207207	142142	157157	0	97106	173173	126130	115115	161161	109123	Kafu River	2016	M	45		1/2/16	1.54175	32.0444	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1472	1.54172	32.04207	west	west
KAF_16_645	55-KAF	Kafu	140142	207207	133133	157157	0	0	173173	126130	115125	161161	123127	Kafu River	2016	M	45		1/2/16	1.54175	32.0444	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1473	1.54172	32.04207	west	west
KAF_16_659	55-KAF	Kafu	144144	207207	133133	157157	0	97097	173173	126130	115125	161161	109119	Kafu River	2016	F	47		1/2/16	1.54171	32.04408	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1474	1.54172	32.04207	west	west
KAF_16_662	55-KAF	Kafu	144144	207207	133133	157157	0	97106	173173	122126	115115	161161	111111	Kafu River	2016	F	26		1/2/16	1.54154	32.04385	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1475	1.54172	32.04207	west	west
KAF_16_666	55-KAF	Kafu	120144	207207	133133	157163	0	0	173176	126130	115125	161161	109109	Kafu River	2016	F	26		1/2/16	1.54154	32.04385	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1476	1.54172	32.04207	west	west
KAF_16_671	55-KAF	Kafu	130140	209211	133133	157157	0	97103	173173	126130	115115	161161	119127	Kafu River	2016	M	26		1/2/16	1.54154	32.04385	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1477	1.54172	32.04207	west	west
KAF_16_678	55-KAF	Kafu	144144	207207	133133	157166	0	97106	173173	126130	115115	161167	123125	Kafu River	2016	M	25		1/2/16	1.54152	32.04361	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1478	1.54172	32.04207	west	west
KAF_16_685	55-KAF	Kafu	140144	207207	133145	157166	0	97106	173173	126130	115115	161167	111111	Kafu River	2016	F	23		1/2/16	1.54196	32.04331	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1479	1.54172	32.04207	west	west
KAF_16_704	55-KAF	Kafu	144144	209209	133133	157157	0	97097	173173	126126	115125	161161	111123	Kafu River	2016	F	37		1/2/16	1.54314	32.04161	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1480	1.54172	32.04207	west	west
KAF_16_722	55-KAF	Kafu	140144	207207	133133	157163	0	97106	173173	126126	115139	161161	125127	Kafu River	2016	F	45		1/3/16	1.54175	32.0444	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1481	1.54172	32.04207	west	west
KAF_16_737	55-KAF	Kafu	130148	207207	133142	157157	0	97106	173173	122126	115125	161167	109127	Kafu River	2016	F	26		1/3/16	1.54154	32.04385	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1482	1.54172	32.04207	west	west
KAF_16_742	55-KAF	Kafu	140144	207207	133133	157157	0	97106	173173	126130	115115	161161	127127	Kafu River	2016	M	47		1/3/16	1.54171	32.04408	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1483	1.54172	32.04207	west	west
KAF_16_744	55-KAF	Kafu	130144	207207	133133	157157	0	97106	173173	122126	115145	173173	109127	Kafu River	2016	F	47		1/3/16	1.54171	32.04408	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1484	1.54172	32.04207	west	west
KAF_16_745	55-KAF	Kafu	140144	207207	133142	157157	0	97106	173173	122126	115125	161161	127133	Kafu River	2016	M	47		1/3/16	1.54171	32.04408	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1485	1.54172	32.04207	west	west
KAF_16_748	55-KAF	Kafu	130142	207207	142145	157163	0	97106	173173	0	115125	161161	109127	Kafu River	2016	F	61		1/3/16	1.54267	32.0462	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1486	1.54172	32.04207	west	west
KAF_16_752	55-KAF	Kafu	140144	209209	133142	157166	0	97106	167173	126130	115145	167167	109109	Kafu River	2016	F	61		1/3/16	1.54267	32.0462	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1487	1.54172	32.04207	west	west
KAF_16_759	55-KAF	Kafu	140144	207209	133142	157157	0	106106	167173	126130	125139	161161	123125	Kafu River	2016	M	64		1/3/16	1.54328	32.04697	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1488	1.54172	32.04207	west	west
KAF_16_781	55-KAF	Kafu	140140	207209	133133	157157	0	97106	173173	122130	115115	161167	109123	Kafu River	2016	F	58		1/3/16	1.54218	32.04501	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1489	1.54172	32.04207	west	west
KAF_16_783	55-KAF	Kafu	142144	207207	133133	157157	0	97097	167173	126126	115125	161161	127127	Kafu River	2016	F	58		1/3/16	1.54218	32.04501	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1490	1.54172	32.04207	west	west
KAF_16_804	55-KAF	Kafu	140142	207207	133142	157157	0	97097	173173	0	115115	161161	109127	Kafu River	2016	F	30		1/3/16	1.5412	32.04435	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1491	1.54172	32.04207	west	west
KAF_16_806	55-KAF	Kafu	130144	207207	133133	157157	0	97106	173173	130130	115145	167167	123127	Kafu River	2016	F	44		1/4/16	1.54185	32.04459	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1492	1.54172	32.04207	west	west
KAF_16_828	55-KAF	Kafu	144144	207211	133142	157157	0	97097	173173	126126	115115	161161	111125	Kafu River	2016	F	45		1/4/16	1.54175	32.0444	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1493	1.54172	32.04207	west	west
KAF_16_838	55-KAF	Kafu	140144	207207	142142	157157	0	97106	173173	0	115115	167173	123127	Kafu River	2016	F	47		1/4/16	1.54171	32.04408	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1494	1.54172	32.04207	west	west
KAF_16_841	55-KAF	Kafu	144144	207207	133133	157157	0	97097	173176	126130	125125	161161	109127	Kafu River	2016	F	26		1/4/16	1.54154	32.04385	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1495	1.54172	32.04207	west	west
KAF_16_856	55-KAF	Kafu	130140	207207	133133	157157	0	97106	173173	126130	115115	161161	119125	Kafu River	2016	F	46		1/4/16	1.54156	32.04438	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1496	1.54172	32.04207	west	west
KAF_16_860	55-KAF	Kafu	120144	209209	133142	157157	0	97106	173173	0	115115	161167	109123	Kafu River	2016	F	59		1/4/16	1.54195	32.04478	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1497	1.54172	32.04207	west	west
KAF_16_862	55-KAF	Kafu	140144	207207	133133	157163	0	97097	173173	122126	115145	161179	127127	Kafu River	2016	F	59		1/4/16	1.54195	32.04478	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1498	1.54172	32.04207	west	west
KAF_16_883	55-KAF	Kafu	130144	207207	133133	157157	0	97097	173173	122126	115139	161161	109127	Kafu River	2016	F	60		1/4/16	1.54216	32.04585	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1499	1.54172	32.04207	west	west
KAF_16_892	55-KAF	Kafu	144144	207207	133133	0	0	97106	173173	122126	115139	161161	127133	Kafu River	2016	F	61		1/4/16	1.54267	32.0462	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1500	1.54172	32.04207	west	west
KAF_16_898	55-KAF	Kafu	144144	207209	133133	163166	0	0	173173	126130	115145	161161	125127	Kafu River	2016	M	37		1/4/16	1.54314	32.04161	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1501	1.54172	32.04207	west	west
KAF_16_899	55-KAF	Kafu	140144	207207	133142	0	0	106106	173173	126130	115145	161161	109127	Kafu River	2016	M	37		1/4/16	1.54314	32.04161	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1502	1.54172	32.04207	west	west
KAF_16_932	55-KAF	Kafu	144146	207209	133145	157166	0	97106	173173	126130	145145	161161	119127	Kafu River	2016	F	58		1/5/16	1.54218	32.04501	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1503	1.54172	32.04207	west	west
KAF_16_937	55-KAF	Kafu	140144	209209	133133	157157	0	106106	164173	126126	115115	167167	119127	Kafu River	2016	M	58		1/5/16	1.54218	32.04501	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1504	1.54172	32.04207	west	west
KAF_16_944	55-KAF	Kafu	144144	0	0	157166	0	97106	173173	128130	0	0	111125	Kafu River	2016	M	58		1/5/16	1.54218	32.04501	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1505	1.54172	32.04207	west	west
KAF_16_945	55-KAF	Kafu	142144	207209	0	157157	0	97106	167173	128130	115139	161173	133133	Kafu River	2016	M	58		1/5/16	1.54218	32.04501	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1506	1.54172	32.04207	west	west
KAF_16_956	55-KAF	Kafu	140142	207207	0	157163	0	97097	173173	126130	115115	161173	123127	Kafu River	2016	F	45		1/5/16	1.54175	32.0444	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1507	1.54172	32.04207	west	west
KAF_16_963	55-KAF	Kafu	142144	207207	0	157166	0	106106	173173	120126	115139	161164	119127	Kafu River	2016	F	23		1/5/16	1.54196	32.04331	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1508	1.54172	32.04207	west	west
KAF_16_990	55-KAF	Kafu	120140	207207	133133	157157	0	103106	173173	126130	115125	161161	127127	Kafu River	2016	F	37		1/5/16	1.54314	32.04161	Bush and shrubs	2016-S01	55-KAF_2016-S01	55	1509	1.54172	32.04207	west	west
MAb11d003	56-MA	Masaka	140144	207209	142142	157157	203203	103106	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1510	-0.3564	31.9852	south	south
MAb11d004	56-MA	Masaka	144146	209209	142142	157157	203203	103103	164173	130130	125139	161161	109133	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1511	-0.3564	31.9852	south	south
MAb11d022	56-MA	Masaka	142152	207209	142142	157157	203203	103106	173173	130130	139141	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1512	-0.3564	31.9852	south	south
MAb11d026	56-MA	Masaka	144144	207207	142142	157157	0	103103	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1513	-0.3564	31.9852	south	south
MAb11d027	56-MA	Masaka	142146	209209	142142	157157	203203	103103	167173	130132	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1514	-0.3564	31.9852	south	south
MAb11d032	56-MA	Masaka	142152	207209	142142	157157	203203	103106	173173	120130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1515	-0.3564	31.9852	south	south
MAb11d033	56-MA	Masaka	146152	209209	142142	157157	203203	103103	167173	130132	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1516	-0.3564	31.9852	south	south
MAb11d037	56-MA	Masaka	142152	207207	142148	157157	203203	103106	167173	130130	139139	161161	109131	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1517	-0.3564	31.9852	south	south
MAb11d039	56-MA	Masaka	142144	207207	142142	157157	203203	103106	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1518	-0.3564	31.9852	south	south
MAb11d043	56-MA	Masaka	140152	207209	142142	157157	203206	103103	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1519	-0.3564	31.9852	south	south
MAb11d044	56-MA	Masaka	142152	207209	142142	157157	203203	103106	173173	130130	125139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1520	-0.3564	31.9852	south	south
MAb11d088	56-MA	Masaka	142144	207207	142142	157157	200203	103106	164173	130130	139141	161161	109129	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1521	-0.3564	31.9852	south	south
MAb11d098	56-MA	Masaka	150152	207209	142148	157157	203203	106106	173173	130130	139141	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1522	-0.3564	31.9852	south	south
MAb11d099	56-MA	Masaka	140142	207207	142142	157157	200203	103103	164173	130130	0	161161	0	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1523	-0.3564	31.9852	south	south
MAb11d103	56-MA	Masaka	142144	0	142148	157157	203203	103106	173173	130130	0	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1524	-0.3564	31.9852	south	south
MAb11d105	56-MA	Masaka	144152	207207	142148	157157	200203	103106	167173	130130	131139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1525	-0.3564	31.9852	south	south
MAb11d109	56-MA	Masaka	142152	207209	142142	157157	200203	103106	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1526	-0.3564	31.9852	south	south
MAb11d110	56-MA	Masaka	142144	207209	142142	157157	203203	106106	167173	130130	131139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1527	-0.3564	31.9852	south	south
MAb11d115	56-MA	Masaka	146152	207209	142142	157157	203203	103106	167173	130132	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1528	-0.3564	31.9852	south	south
MAb11d123	56-MA	Masaka	142142	207209	142142	157157	203206	103103	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1529	-0.3564	31.9852	south	south
MAb11d128	56-MA	Masaka	142146	207207	0	157157	203203	103106	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1530	-0.3564	31.9852	south	south
MAb11d129	56-MA	Masaka	140142	209209	142142	157157	203203	103106	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1531	-0.3564	31.9852	south	south
MAb11d133	56-MA	Masaka	150152	207207	142142	157157	200203	103103	164173	130130	125139	161161	109133	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1532	-0.3564	31.9852	south	south
MAb11d135	56-MA	Masaka	144144	207207	142142	148157	200203	103106	173173	130130	139141	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1533	-0.3564	31.9852	south	south
MAb11d139	56-MA	Masaka	144152	209209	142142	157157	203203	103106	173173	130130	139141	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1534	-0.3564	31.9852	south	south
MAb11d140	56-MA	Masaka	140144	207209	142142	157157	203203	103106	167173	130130	139139	161161	109131	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1535	-0.3564	31.9852	south	south
MAb11d145	56-MA	Masaka	142144	207207	142142	157157	200203	103106	167173	130130	131139	161161	109131	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1536	-0.3564	31.9852	south	south
MAb11d152	56-MA	Masaka	144144	207207	142142	157157	203203	103106	173173	130130	139141	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1537	-0.3564	31.9852	south	south
MAb11d153	56-MA	Masaka	140142	207209	142145	157157	203203	103106	173173	130130	125141	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1538	-0.3564	31.9852	south	south
MAb11d157	56-MA	Masaka	142152	207209	142142	157157	200203	103106	173173	130130	137141	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1539	-0.3564	31.9852	south	south
MAb11d159	56-MA	Masaka	144146	207209	142142	157157	203203	103103	173173	130130	139141	161161	109131	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1540	-0.3564	31.9852	south	south
MAb11d164	56-MA	Masaka	142142	207207	142142	157157	203206	103106	173173	130130	139139	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1541	-0.3564	31.9852	south	south
MAb11d169	56-MA	Masaka	142146	207209	0	157157	203203	103106	173173	130130	139141	161161	109109	Lake Victoria	2011								2011-S02	56-MA_2011-S02	56	1542	-0.3564	31.9852	south	south
KG10029	57-KG	Kalangala Is.	142142	207209	142142	157157	203203	103106	173173	130132	131139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1543	-0.2267	32.1083	south	south
KG10030	57-KG	Kalangala Is.	142142	207209	145148	157157	200203	106106	173173	130132	141141	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1544	-0.2267	32.1083	south	south
KG10031	57-KG	Kalangala Is.	144146	207207	142142	157157	203203	103103	173173	130130	131141	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1545	-0.2267	32.1083	south	south
KG10032	57-KG	Kalangala Is.	142142	207207	142142	157157	203203	106106	173173	130130	139141	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1546	-0.2267	32.1083	south	south
KG10033	57-KG	Kalangala Is.	142144	207207	142142	157157	203203	103103	173173	130130	139141	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1547	-0.2267	32.1083	south	south
KG10034	57-KG	Kalangala Is.	142142	207209	142142	157157	200203	103106	173173	130130	139139	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1548	-0.2267	32.1083	south	south
KG10035	57-KG	Kalangala Is.	142142	207207	142142	157157	203203	103106	173173	130130	131139	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1549	-0.2267	32.1083	south	south
KG10036	57-KG	Kalangala Is.	146156	207207	142142	157157	203203	103106	173173	130130	125139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1550	-0.2267	32.1083	south	south
KG10037	57-KG	Kalangala Is.	142142	207209	142142	157157	203203	103106	173173	130130	139139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1551	-0.2267	32.1083	south	south
KG10038	57-KG	Kalangala Is.	142142	207207	142145	157157	200203	106106	173173	130130	139141	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1552	-0.2267	32.1083	south	south
KG10039	57-KG	Kalangala Is.	142152	207209	142142	157157	200203	106106	167173	130132	139139	155161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1553	-0.2267	32.1083	south	south
KG10040	57-KG	Kalangala Is.	142142	207207	142142	157157	203203	106106	173173	130130	125131	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1554	-0.2267	32.1083	south	south
KG10041	57-KG	Kalangala Is.	142152	207207	142145	157157	203203	103103	173173	130130	131141	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1555	-0.2267	32.1083	south	south
KG10042	57-KG	Kalangala Is.	142144	207207	142142	157157	203203	103106	173173	130132	139139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1556	-0.2267	32.1083	south	south
KG10043	57-KG	Kalangala Is.	142142	207207	142148	157157	200203	103106	173173	130130	139141	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1557	-0.2267	32.1083	south	south
KG10044	57-KG	Kalangala Is.	142152	207209	142142	157157	200203	103106	164167	130132	139141	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1558	-0.2267	32.1083	south	south
KG10045	57-KG	Kalangala Is.	128142	207207	142142	157157	200203	103106	173173	130130	139141	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1559	-0.2267	32.1083	south	south
KG10046	57-KG	Kalangala Is.	146146	207209	142142	157157	203203	103106	173173	130130	139139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1560	-0.2267	32.1083	south	south
KG10047	57-KG	Kalangala Is.	142146	209209	142142	157157	203203	103106	173173	130130	137139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1561	-0.2267	32.1083	south	south
KG10048	57-KG	Kalangala Is.	142144	207209	142142	157157	200203	103103	173173	130132	139141	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1562	-0.2267	32.1083	south	south
KG10049	57-KG	Kalangala Is.	144146	207207	142142	157157	203203	106106	173173	130132	139139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1563	-0.2267	32.1083	south	south
KG10050	57-KG	Kalangala Is.	144144	207207	142142	157157	203203	103106	173173	130130	139141	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1564	-0.2267	32.1083	south	south
KG10051	57-KG	Kalangala Is.	142144	207209	142142	157157	203203	103103	173173	130130	139139	161167	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1565	-0.2267	32.1083	south	south
KG10052	57-KG	Kalangala Is.	142142	207209	142142	157157	200203	103103	173173	130130	139139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1566	-0.2267	32.1083	south	south
KG10053	57-KG	Kalangala Is.	142142	207209	142142	157157	203203	103106	164173	130130	139139	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1567	-0.2267	32.1083	south	south
KG10054	57-KG	Kalangala Is.	144144	207207	142142	157157	188203	103106	158173	130130	125139	161161	109133	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1568	-0.2267	32.1083	nogroup	south
KG10055	57-KG	Kalangala Is.	144144	207209	142142	157157	203203	103103	167167	130130	139139	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1569	-0.2267	32.1083	south	south
KG10056	57-KG	Kalangala Is.	144144	209209	142145	157157	203203	103106	173173	130130	139139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1570	-0.2267	32.1083	south	south
KG10057	57-KG	Kalangala Is.	142152	207207	142142	157157	200203	106106	173173	130130	139139	161161	109131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1571	-0.2267	32.1083	south	south
KG10058	57-KG	Kalangala Is.	142150	207209	142142	157157	203203	103106	173173	130132	139139	161161	131131	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1572	-0.2267	32.1083	south	south
KG10059	57-KG	Kalangala Is.	142144	207207	142142	157157	203203	103106	158173	130130	131139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1573	-0.2267	32.1083	south	south
KG10060	57-KG	Kalangala Is.	142144	207209	142145	157157	203203	106106	173173	130130	125139	161161	109109	Lake Victoria	2010								2010-S02	57-KG_2010-S02	57	1574	-0.2267	32.1083	nogroup	south
SS09001	58-SS	Ssese Is.	144144	207207	142142	157157	203203	103103	173173	130130	131139	161161	109109	Lake Victoria	2009								2009-S02	58-SS_2009-S02	58	1575	-0.5022	32.1691	south	south
